LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity
,,,(quality),(micron),(micron),(micron),(frame),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,
ID362344,362344,0,80.0,45.390613071176496,113.16672535722815,0.0,3.0,3,1.5214695506845677,1,,33364.12820512822,32809.0,32391.0,36857.0,2602402.0,947.0909439316038,36502.14102564103,35931.0,32557.0,42419.0,2847167.0,2420.5014384667725,-0.8324785060053683,-350.12295463846635,-0.8227113090221058,-139.96176902391758,-0.04304529638931243,0.11177106416536617,2.0426484786301247,1.2002823904094706,-0.6363853575056767,1.7018065873092456,7.272377309461589,16.17704885880866,0.3492108049532501,0.7523809523809529
ID388267,388267,0,52.0,50.742010650660106,108.80554038441524,0.0,18.0,18,1.2284382596990673,1,,33236.17307692306,32796.0,32665.0,36569.0,1728281.0,915.1258720055271,35459.34615384617,35371.0,32725.0,40859.0,1843886.0,1630.8893145334623,-0.8344076910526984,-366.01451672156946,-0.8291666642343875,-211.0597619008899,-0.020872321788853055,0.010218596822921224,1.6513540323453706,1.0688355070495243,2.984482102578021,1.5450029695438021,4.740853562497108,15.19721368160367,0.25795174193606485,0.5885714285714271
ID384139,384139,0,16.0,57.14642158480164,109.29642581127727,0.0,21.0,21,0.6739312091790237,1,,33087.6875,32784.0,32420.0,35449.0,529403.0,767.1758354510392,35278.5625,35351.0,33955.0,36357.0,564457.0,744.9069712610652,-0.825190694546269,-407.18453096615696,-0.8157663669617129,-419.40704101255216,0.08277887317164445,-0.1388798028351328,1.195107978581614,0.5722471853793155,0.30374143686663224,2.0884471066282897,1.4268588391981571,6.735652589219974,0.39521326770074705,0.6326530612244904
ID360042,360042,0,86.0,45.09091781523737,112.67745756171233,0.0,5.0,5,1.592053923183589,1,,33160.229885057466,32793.0,32565.0,37064.0,2884940.0,760.3306762429313,36108.36781609195,35726.0,32741.0,42762.0,3141428.0,2059.1173154903418,-0.8318317816429367,-431.4560882912544,-0.8206251510362212,-160.4501168399321,-4.372677404599426E-4,0.14153595106653832,1.9032686427725334,1.5426292225857392,2.5130599605579507,1.2337823080923451,7.962792876815551,20.978374395154482,0.22736919257950222,0.657794676806084
ID368789,368789,0,102.0,48.10380550018089,110.39269633732697,0.0,8.0,8,1.7582310663484868,1,,33193.6388888889,32797.0,31910.0,37666.0,3584913.0,934.3151968536373,35708.59259259259,35328.0,32116.0,41628.0,3856528.0,1947.685748880762,-0.8312891497679915,-350.1067998361157,-0.821041438878417,-168.22728665842573,0.08471652224821143,0.09657122318211868,3.793912808547475,0.9773224992245211,2.860579861277782,3.8819456336652864,9.711845647445553,26.2136947420668,0.17760498850586767,0.5718157181571816
ID378967,378967,0,18.0,49.38443909774955,109.97035142111707,0.0,17.0,17,0.7160918713516388,1,,33281.76470588236,32794.0,32436.0,36683.0,565790.0,1105.891468986207,35363.00000000001,35307.0,32121.0,38738.0,601171.0,1781.317560122282,-0.8294715968797686,-292.7713854058887,-0.8255169515024471,-187.84969866454938,0.018142776290896438,-0.07501560187766092,1.0982518526320673,0.570553618917087,-1.2021729671708565,1.924888066991063,1.6109696571592207,7.158737177250637,0.39502482385654586,0.714285714285713
ID371382,371382,0,20.0,52.455585525352895,107.12491362750394,0.0,11.0,11,0.7262497102192091,1,,33128.555555555555,32810.0,32772.0,34622.0,596314.0,613.3640337584986,35401.277777777774,35469.0,32760.0,39793.0,637223.0,1714.7349925779324,-0.836948869574881,-554.4843626507177,-0.8291146606334823,-200.33725192689374,0.029885784965620495,0.029698910339993365,0.9353432223968258,0.6710181349068475,-1.5621027773679983,1.3939164587953687,1.6569973616494729,5.392349619602892,0.7161031696509658,0.8999999999999988
ID361168,361168,0,160.0,46.15469918391167,113.06736974254102,0.0,2.0,2,2.161872430892581,1,,33306.08860759494,32803.0,32215.0,38435.0,5262362.0,951.9148277196042,36261.55696202532,35731.0,32308.0,44887.0,5729326.0,2511.9677558218773,-0.8313657536770183,-344.9863340950175,-0.8201790680253912,-131.68333590457388,0.08601801036497528,0.006828383085633432,3.881440291989834,1.3304483337300557,-0.46857619044142484,2.9173927266365896,14.682837732393988,29.72379094189216,0.20883893366876255,0.6182170542635671
ID384083,384083,0,36.0,50.39776009705835,108.82736032999067,0.0,20.0,20,1.0270721898615387,1,,33296.971428571436,32807.0,32744.0,36033.0,1165394.0,853.5729227510568,34773.171428571426,34418.0,32460.0,38867.0,1217061.0,1978.2346629034193,-0.8303201706443439,-381.7767431186972,-0.8293269566445572,-170.82732458812143,-0.0858147390381422,0.23657584908756626,1.3836262179915477,1.3058867115815282,-0.7370368834987232,1.059530053963005,3.3139947232989657,15.235684362497956,0.17940632205978194,0.4585987261146512
ID367836,367836,0,15.0,51.648034299255905,109.86834034185861,0.0,9.0,9,0.6953311595640592,1,,33013.529411764706,32780.0,32749.0,34606.0,561230.0,521.981934271563,34958.41176470588,35055.0,32782.0,38051.0,594293.0,1333.4417900129504,-0.8266208576001761,-603.0814753403728,-0.8208613518525041,-240.2636903396206,0.0011386847417731063,-0.008597740187794462,0.8380346520627507,0.6727353227576623,2.7832195773316606,1.2457122789799366,1.5189142481786972,4.963268254403888,0.7748321328800504,0.9428571428571416
ID365913,365913,0,129.0,46.19527528223495,111.76423654312967,0.0,7.0,7,1.9479804939468928,1,,33184.000000000015,32803.0,32359.0,35695.0,4413472.0,714.6204332625563,35880.97744360902,35403.0,32183.0,40969.0,4772170.0,1927.1713628031546,-0.8290445572925091,-450.3791127083272,-0.8187771562408611,-168.23900984861638,0.01152329079843821,-0.05175755205512978,2.9954049969870495,1.4481359262368754,-0.5224931978435512,2.06845569032384,11.921175462978171,30.283392946968156,0.16335027899262022,0.6181384248210012
ID367288,367288,0,48.0,44.94803821848944,112.70878815806756,0.0,6.0,6,1.154663447659669,1,,32980.55555555556,32783.0,32427.0,35673.0,1484125.0,601.5287930672055,35863.244444444455,34984.0,32486.0,43713.0,1613846.0,2388.5968889663654,-0.8294486466353064,-533.2929902845395,-0.8219616412433213,-138.63557188777423,-0.16856150615899884,0.1486460841045232,1.5355216660422322,1.1208001451789058,2.5179733456988957,1.370022722291071,4.1885211086139575,12.299736752481495,0.347919635413598,0.6842105263157892
ID363015,363015,1,62.0,92.64586026400453,137.98310579437126,0.0,0.0,0,1.3853846442288849,1,,33185.77272727273,32797.0,32554.0,36618.0,2190261.0,777.9338076539091,35940.878787878784,35485.0,32500.0,42694.0,2372098.0,2355.208156831294,-0.8276324350258514,-409.65781158449755,-0.8164049424453708,-135.71693100289403,0.3810483401508114,-0.2876314587472166,2.212618193141661,1.272265181900787,0.06302811120392815,1.7391171468168054,6.029629288224507,19.4373353281652,0.20055201124518657,0.5368852459016419
ID358253,358253,1,55.0,90.30560010279093,138.14178741250106,0.0,4.0,4,1.298026747961546,1,,33045.068965517254,32789.0,32478.0,36013.0,1916614.0,683.3542622914513,36602.82758620691,36106.0,32855.0,43692.0,2122964.0,2403.119829954467,-0.831797528148381,-478.27315201999573,-0.8196349762578768,-138.43227754118158,-0.05942236524339236,-0.03422052230527972,1.7494725470137744,1.0282352563014086,0.7752052058352488,1.7014321735151126,5.293186016380241,12.087523154338813,0.4552525452062043,0.7565789473684217
ID369645,369645,1,49.0,88.60476570458255,136.1267156897064,0.0,8.0,8,1.1797677614139597,1,,32937.93749999999,32796.0,32498.0,35574.0,1581021.0,544.949164377118,35542.4375,35084.0,32158.0,39691.0,1706037.0,1887.5455852604382,-0.8276465511554912,-580.490794857872,-0.8194150140042842,-170.88424838306014,-0.01483893598556012,0.020759599437508106,1.6230543366509789,1.060205163865632,1.2353151175734227,1.5308870320279642,4.372631926575025,11.63226297445138,0.4060919324327618,0.7600000000000021
ID363068,363068,1,72.0,91.69851329326416,138.35614129980135,0.0,2.0,2,1.4423773499395898,1,,33024.77142857143,32794.0,32537.0,35708.0,2311734.0,545.9844232908027,36306.599999999984,36062.0,32389.0,43965.0,2541462.0,2497.414392782135,-0.8287016870580901,-585.2409420060245,-0.8164795384930195,-129.35576202567594,0.344091356708805,0.13505016804437905,2.17435534152269,1.4057066716212756,0.7332426470120993,1.546805877370484,6.535934037617387,22.164648092080945,0.1671844357386814,0.4947735191637637
ID363724,363724,1,82.0,91.25049267305253,138.32105918645644,0.0,3.0,3,1.5828245473106184,1,,33007.999999999985,32787.0,32361.0,36860.0,2805680.0,629.4186281989194,36378.9294117647,35951.0,32442.0,43558.0,3092209.0,2632.285928474279,-0.8332751662631434,-524.2008974374504,-0.8223165131587354,-127.92010022971346,0.16029704402487333,0.019117168274443007,2.0646020355910477,1.4098714608776906,0.41959958809561115,1.464390260304841,7.870737467835026,17.878574703131836,0.30942792402239383,0.715481171548118
ID363903,363903,1,69.0,91.85032120320689,138.0060111340602,0.0,1.0,1,1.411575707977845,1,,33117.48529411764,32795.0,32617.0,36183.0,2251989.0,679.0052973360076,36688.779411764706,36093.0,32601.0,43263.0,2494837.0,2534.362652639157,-0.8261517910850208,-463.5577149128082,-0.8130902908899458,-125.9509399230613,-0.028855044588883914,-0.004985060099361594,1.9034539204161864,1.3200121415389288,0.5037001451069598,1.441997282083372,6.25976781067575,19.01447851033209,0.21757011964985395,0.6181818181818164
ID361903,361903,1,94.0,89.971878991315,138.596936901497,0.0,5.0,5,1.6552192367208045,1,,33088.03191489362,32791.0,32737.0,35583.0,3110275.0,625.4011607550094,36380.0,36015.0,32424.0,44255.0,3419720.0,2304.2495897890512,-0.8332116797057291,-528.6058472379772,-0.8198778815120809,-143.72929507807098,0.049533630499001224,-0.09898548640639351,2.3259173089869893,1.3973536734019212,0.5964298013313643,1.664515829642783,8.607180739679205,25.205582847947433,0.17024614939482055,0.5451895043731764
ID366990,366990,1,123.0,88.74763014786956,137.60370027236462,0.0,7.0,7,1.8673391400246648,1,,33001.3813559322,32788.0,32415.0,35859.0,3894163.0,572.7302719742974,35944.88983050847,35292.0,32700.0,45118.0,4241497.0,2286.0488093431245,-0.8335089395355096,-576.9408875910675,-0.818698942523397,-142.00562446442927,-0.05079239107640623,-0.05711748399020211,2.091930811897936,2.017797874044656,0.19313879193243397,1.0367395261967847,10.954593668682671,32.83458378792255,0.1276859482736316,0.560000000000001
ID368411,368411,1,101.0,89.08793534819311,138.0900427927872,0.0,6.0,6,1.728820108926822,1,,33016.60194174756,32791.0,32625.0,35453.0,3400710.0,528.980027418765,36616.815533980574,35851.0,32787.0,44495.0,3771532.0,2594.6723762641955,-0.8295079665197599,-607.3507404307707,-0.8158730429330467,-125.0642686070455,-0.05029163449122125,-0.20956233113828496,2.64071998760396,1.2544579995764475,0.6855890382993577,2.1050684745886805,9.389651716013677,19.02099529811688,0.32613159252949453,0.7058823529411729
ID408582,408582,2,159.0,114.55790819684002,11.265436040968227,0.0,37.0,37,2.1550847455954494,1,,33339.670886075946,32824.0,32178.0,37097.0,5267668.0,920.9766724089719,37280.82278481014,36426.0,32434.0,48953.0,5890370.0,3276.3057581098933,-0.8282609697431801,-349.17316883218535,-0.8114916383563866,-97.96805580494294,0.08829848340977255,0.008061670017078085,2.883788313256215,1.699421272697476,0.2555849336738505,1.6969237466816007,14.590782323413455,24.58590205901664,0.30333054676505267,0.7866004962779152
ID386948,386948,2,183.0,111.3461537286175,24.97949629542393,0.0,18.0,18,2.3251335609666035,1,,33288.56111111108,32798.0,32299.0,39419.0,5991941.0,1044.3059503958973,38809.49999999996,37080.0,32425.0,60228.0,6985710.0,5855.276462517715,-0.8318163245046155,-315.3122664416081,-0.8071468217818643,-55.481268023367555,-0.1790420338575973,0.07192696560243213,3.1616521961302535,1.7165728023940479,0.7728912271491429,1.8418398518960575,16.984222956907146,34.46657365778429,0.17966327921321537,0.6758241758241761
ID399239,399239,2,142.0,114.41037176866817,15.342103957155196,0.0,32.0,32,2.0326344217498415,1,,33433.3,32827.0,32637.0,39177.0,4680662.0,1057.7025305658806,38654.27857142857,37476.0,32335.0,53096.0,5411599.0,4313.284481988071,-0.8309751955650453,-310.8016500551394,-0.8079727913329179,-75.41425272071857,-0.05228942643199121,0.16690951259882578,3.1017434871864054,1.4134584288614618,0.16537881565328894,2.194435594179345,12.979812666254244,26.37093279799026,0.2345456077332846,0.6844660194174755
ID414468,414468,2,139.0,117.89733710740921,8.15413911240765,0.0,44.0,44,1.9889167433432575,1,,33642.70588235296,33288.0,32497.0,37457.0,4575408.0,1082.7831841902337,38141.11029411762,37250.0,32752.0,51678.0,5187191.0,3935.376474386219,-0.8277285008998555,-298.57530762706415,-0.8061461734722153,-80.60768722117577,0.010712717495643771,0.013573315426597288,2.4767867155715537,1.6924971721945783,1.0382956145109503,1.4633919372284832,12.42748021237108,19.219117439696863,0.422791320605626,0.8108108108108103
ID364678,364678,2,194.0,103.91225268090083,27.963691292735167,0.0,7.0,7,2.387313876281285,1,,33225.179487179485,32801.0,32337.0,36184.0,6478910.0,778.1891307955899,38387.77435897436,37633.0,32232.0,53091.0,7485616.0,4308.487656587636,-0.8290012691614594,-413.9753473407301,-0.8062919962718021,-74.17249009289038,0.01609176999539401,0.04619289097272491,3.2335058183376044,1.8299749148686357,1.1907548040383542,1.7669672912263503,17.904777046712407,26.45715407340863,0.3214345297966169,0.7764471057884234
ID382598,382598,2,180.0,113.08814893539001,24.113819777291408,0.0,21.0,21,2.3029738519336376,1,,33326.906593406595,32808.0,32203.0,38077.0,6065497.0,980.3222477629739,39565.49999999999,37678.0,32747.0,62372.0,7200921.0,5817.559274200801,-0.830656631917581,-333.51047946319835,-0.8035916086431057,-55.65205318812609,0.01254353046467121,0.09416039988011242,3.4834373598806225,1.645966486689503,0.6457987623343238,2.116347682683859,16.66202902547529,25.20357447435773,0.3296199381484318,0.7211155378486052
ID357888,357888,2,176.0,99.29182109867881,29.091248328967218,0.0,0.0,0,2.3029738519336393,1,,33399.18131868131,32803.0,32419.0,39864.0,6078651.0,1137.0506896393413,39462.24175824176,37219.0,32443.0,59239.0,7182128.0,6092.508094410426,-0.8279646049500199,-282.7352473798566,-0.8003340870805643,-51.92577890739643,-0.011143957998186071,-0.009811136303231329,3.2030945025986863,1.7295810815964219,0.883571923115027,1.85194816055816,16.662029025475317,30.015494188987187,0.23240568874215536,0.7768240343347645
ID424195,424195,2,129.0,119.67799990493258,7.233159810188978,0.0,48.0,48,1.9366658939178933,1,,34232.734375,33912.0,32114.0,39445.0,4381790.0,1416.058828598992,37971.2421875,37498.0,32336.0,49349.0,4860319.0,3454.7421243282074,-0.8282866104947465,-233.2205256306097,-0.8111363604554309,-94.40927883620273,-0.032431327726640674,-0.18726884032074698,2.641331637196889,1.5267415219321019,1.343765835642708,1.7300450660792048,11.783092349507392,20.59997895885921,0.34892781584210264,0.7687687687687679
ID425219,425219,2,146.0,120.46353627189396,5.403497834695242,0.0,51.0,51,2.0718987667441375,1,,33950.151724137926,33716.0,32606.0,40751.0,4922772.0,1254.4296088209135,38023.634482758614,37739.0,32264.0,51013.0,5513427.0,3581.999516901204,-0.8288733765523144,-262.1778682550802,-0.810187209428819,-90.61873758961534,-0.09056143169612911,0.10574489008162807,2.7421122467181984,1.7425554436797757,1.2235608645501987,1.5736154947974834,13.486117415647136,22.66135140365663,0.33000854843932637,0.7026378896882495
ID423040,423040,2,174.0,119.98525894016134,6.126272456255446,0.0,50.0,50,2.2547555215646136,1,,33935.827586206884,33642.0,32078.0,38090.0,5904834.0,1275.3904192625648,36790.097701149425,36063.0,32275.0,46014.0,6401477.0,2638.5846807648486,-0.8306112138695613,-260.9506749170791,-0.8167946330207497,-124.32675071052337,-0.06540990952999014,-0.006151719468576534,2.65642695392995,2.0375894111041752,1.1926761179844503,1.3037106197417982,15.971613458121366,22.82551127853726,0.3852278052725717,0.803240740740742
ID373133,373133,2,192.0,107.72584223019419,26.996395620242872,0.0,13.0,13,2.362638134980555,1,,33254.380208333336,32808.0,32554.0,38627.0,6384841.0,874.446766749406,38051.54687499998,36391.0,32103.0,53777.0,7305897.0,5129.449319605231,-0.8302124921345577,-371.9024225553549,-0.8099863818312464,-63.2447613883885,-0.0670747374814422,-0.026668580451362136,3.361312257554851,1.8282737286263298,1.2608940391529508,1.8385169599742415,17.53655541079029,25.795009360688336,0.33119424085971727,0.7650602409638556
ID431887,431887,2,163.0,121.49560212200245,3.2184599336631474,0.0,54.0,54,2.202159233112936,1,,33937.69047619048,33287.0,32570.0,40831.0,5701532.0,1503.6845961501278,37995.791666666686,36966.0,32518.0,51023.0,6383293.0,3937.843488455433,-0.8272589948075415,-216.17306726686297,-0.8091990353083309,-81.84305510220362,-0.21379358834352846,0.13512834738771046,3.025237137623757,1.7530292336977957,0.809220138401171,1.7257197310066519,15.235170186277132,30.426641990479588,0.2067993288680256,0.6741344195519346
ID364943,364943,2,207.0,102.90678373637111,27.636604662966572,0.0,6.0,6,2.4628325924278918,1,,33131.497607655474,32790.0,32374.0,37372.0,6924483.0,790.3077305002652,38325.282296650716,37021.0,32474.0,54065.0,8009984.0,4529.826198241123,-0.830596677591556,-411.09585587082705,-0.8070436874310055,-70.77369542360607,-0.0288286178588112,0.1459496039659913,3.350536301296031,1.931843362099913,1.1746508939343785,1.734372655169102,19.05546965896897,31.96371264682132,0.23437705117720384,0.7353463587921836
ID418189,418189,2,148.0,118.26724210947505,7.560390710589367,0.0,45.0,45,2.075431418528079,1,,33615.08333333334,33195.0,32518.0,38847.0,4840572.0,1132.3366675469488,38388.52777777777,37311.0,32750.0,54297.0,5527948.0,4324.134946343377,-0.8329173964561741,-295.9779214003884,-0.8108014957846916,-76.09025796252844,-0.12586695910778695,0.017616194451992265,2.646998686916789,1.7032273703806509,1.0447478605832763,1.5541076505394678,13.532145120137397,28.717841032315174,0.20619253418561614,0.713592233009708
ID389641,389641,2,198.0,114.32088801717597,18.654995186514586,0.0,29.0,29,2.4359155810345157,1,,33419.08415841585,32817.0,32576.0,37854.0,6750655.0,956.2834556806324,38724.34653465344,37291.0,32181.0,58387.0,7822318.0,5039.858032107045,-0.8306673449131685,-342.86591820342863,-0.8060902463172482,-63.88219087611481,-0.05547533279185875,0.08588317944936623,3.7272465582539525,1.7335074592301658,0.1515450750734193,2.1501185578452526,18.641220318556616,26.305862301432743,0.338515936063891,0.7570093457943926
ID372884,372884,2,169.0,108.66242290143148,26.77500052121268,0.0,14.0,14,2.205483248941637,1,,33324.98787878787,32807.0,32647.0,37421.0,5498623.0,1004.4240552570462,38992.81818181817,37983.0,32493.0,57103.0,6433815.0,4875.948128278991,-0.8284453921749113,-320.43827852956446,-0.8041628107281714,-65.67564717210898,-0.013058175017696284,0.08034411295300256,3.3156905339103235,1.5068424558206732,1.0905970040881172,2.2004228252942974,15.281197890767418,22.995237448606208,0.3631545308640865,0.763218390804598
ID356887,356887,2,160.0,101.68490718782031,27.661191170911188,0.0,4.0,4,2.141444831693737,1,,33305.6329113924,32800.0,32396.0,38973.0,5262290.0,1009.3009648445085,39342.43037974684,37613.0,32270.0,59016.0,6216104.0,5614.1050802251675,-0.8282329330295963,-318.22888252793933,-0.8009447307833665,-56.39485881900098,-0.09588360085773877,-0.09239123576340333,2.9817010471890675,1.6205626186081739,0.8544637617812948,1.8399172071178047,14.406671505452412,27.386841059634776,0.24137352617108357,0.7296037296037302
ID370195,370195,2,177.0,106.73798319163208,27.447792217567883,0.0,11.0,11,2.287014034893987,1,,33243.88826815643,32801.0,32415.0,38694.0,5950656.0,868.1509724934747,38591.94972067039,36971.0,32502.0,54982.0,6907959.0,4940.663168280306,-0.8322599723143999,-379.98709796303245,-0.8090680212473895,-66.19845165579073,0.009337335014524075,0.08348728611657673,3.201360935630951,1.7305799075347796,1.250444338043466,1.8498775593617673,16.431890503023983,27.367272836519984,0.27569846779754215,0.7300613496932519
ID397850,397850,2,171.0,113.78625016037545,17.737738076614225,0.0,30.0,30,2.238451941663728,1,,33379.25443786983,32811.0,32220.0,37438.0,5641094.0,922.8711411726747,38757.97633136095,37077.0,32640.0,63480.0,6550098.0,5610.483898102287,-0.8314538214732332,-356.8492478857525,-0.807718697197943,-58.03818849143862,-0.18722053867542998,0.053619597819101784,3.294349441601832,1.64735825725737,-0.048812094062709706,1.9997771748122846,15.74147493567001,24.08375556291572,0.3410412133914196,0.8104265402843596
ID407066,407066,2,137.0,114.2913912073263,11.814880091016285,0.0,36.0,36,1.9999357569891945,1,,33401.62857142856,32983.0,32566.0,36253.0,4676228.0,824.3580484131612,37600.271428571425,36865.0,32500.0,48548.0,5264038.0,3311.3891015571717,-0.8338009126606721,-406.5514245378675,-0.817590537650867,-101.7886264207836,-0.1025476084499827,-0.011473471662996214,3.8238448511739653,1.290090354069229,0.22341829532965463,2.9640132097048215,12.565563325841877,24.70875989505556,0.2586365680504324,0.6594202898550733
ID382618,382618,2,161.0,112.82377124520275,24.786612633368282,0.0,20.0,20,2.1787491306576308,1,,33279.82098765432,32806.0,32364.0,37382.0,5391331.0,860.3707124179648,39799.16666666668,38017.0,32769.0,58557.0,6447465.0,5776.157904676044,-0.829692932188535,-376.88606291092543,-0.8018466549691547,-55.76411715677553,-0.05012685163686827,0.0887356541044822,2.886603616601048,1.7178085673188541,0.8004976267139562,1.680398893985284,14.912976254845304,27.707821423973154,0.2441009279871211,0.7346938775510201
ID428068,428068,2,152.0,121.16681827407788,4.0200500453810974,0.0,53.0,53,2.0999935920513297,1,,33882.912751677846,33255.0,32341.0,40808.0,5048554.0,1453.7502849475022,38157.53691275169,37266.0,32484.0,50660.0,5685473.0,4118.074923388567,-0.827623692724312,-223.80833809598428,-0.8082136255459532,-78.09522912820104,-0.043039572322586435,0.0710119779892206,2.747590316851854,1.7072687459805709,0.8529286678704006,1.6093484539680796,13.854339051569227,21.712856305155835,0.36928507815855427,0.7737789203084832
ID431778,431778,2,88.0,125.68550295991285,1.2377599675189697,0.0,59.0,59,1.6057985286009695,1,,33303.79545454547,32795.0,32543.0,36106.0,2930734.0,881.8439166385596,37845.499999999985,36608.0,32715.0,53736.0,3330404.0,4368.255555447867,-0.8291263526862264,-366.50308292412916,-0.8114280062129776,-74.56053324320472,0.005582685314084315,0.045452731517334366,2.0360092411695367,1.4660281614141175,0.5837431502594277,1.3887927222391285,8.100875990286312,18.013066736422743,0.31373757248615014,0.6848249027237344
ID424227,424227,2,163.0,120.69320442425123,4.521060981947306,0.0,52.0,52,2.198830192308391,1,,33762.01204819276,33297.0,32650.0,39663.0,5604494.0,1346.1164251865407,37539.85542168676,36697.0,32760.0,52782.0,6231616.0,3480.1647527442083,-0.8286020404381333,-242.50240140926923,-0.8106235082107974,-92.34553770504418,-0.034115390248476804,0.05319942944784878,3.163146670858271,1.7168324059193314,0.8621241986891871,1.8424318296604294,15.18914248178686,26.140076018521743,0.27933761937188767,0.7268722466960355
ID423200,423200,2,160.0,119.53474099535855,6.988208943793414,0.0,49.0,49,2.175384265127377,1,,34089.000000000015,33781.0,32311.0,39409.0,5522418.0,1373.9424933945666,37804.16049382715,37331.0,32518.0,48286.0,6124274.0,3166.847816377378,-0.8253692364134846,-234.53260427102256,-0.8077578038314045,-100.31707101353335,-0.096461923446985,0.11694226214819353,2.943063371232146,1.8440102171965942,1.061166830509992,1.596012507840882,14.866948550355021,29.5342562592195,0.21418035048645875,0.64989939637827
ID433568,433568,2,149.0,123.59474101451269,1.7836462590083646,0.0,57.0,57,2.0999935920513297,1,,33737.52287581702,33353.0,32448.0,39099.0,5161841.0,1243.1925110533136,38518.01307189544,37111.0,32792.0,54058.0,5893256.0,4757.428047948488,-0.826777421600499,-259.0531703674348,-0.8100923564518978,-69.07386107002628,0.11486494574257158,0.02213100799405127,2.533120971460701,1.789427277538713,0.6754920175819461,1.41560431276364,13.854339051569225,22.2782315590386,0.35077953530057676,0.8113207547169797
ID391714,391714,2,190.0,114.6402153035114,20.64662910124507,0.0,27.0,27,2.362638134980556,1,,33720.01047120419,33243.0,32495.0,37784.0,6440522.0,1230.237093064965,39610.450261780126,37971.0,32617.0,60948.0,7565596.0,6172.6509400561645,-0.8228917104364986,-254.7021891219022,-0.7962322325549883,-50.15016006686508,5.375721109383345E-4,0.1486933525592087,3.398649874580324,1.7602958656118464,0.4177013198499946,1.930726499433671,17.536555410790307,26.362274797411416,0.3170942671405027,0.7514792899408285
ID431535,431535,2,155.0,121.85639341720679,2.602595968312878,0.0,55.0,55,2.1242717811758056,1,,33909.53548387094,33344.0,31867.0,40780.0,5255978.0,1473.3016781269475,39056.335483870964,37927.0,32635.0,54186.0,6053732.0,4712.427014526508,-0.8284481497464159,-222.295196648086,-0.8075362896767784,-69.5488647660788,0.03089207978591765,0.0063933356161463605,2.8576059494829287,1.5604975966440517,0.7409552209005604,1.8312145790088943,14.176532983001085,20.658500621993316,0.4174286963294645,0.872521246458923
ID414634,414634,2,149.0,116.67527163643683,8.118967346052795,0.0,42.0,42,2.0718987667441366,1,,33532.397260273974,32830.0,32213.0,38795.0,4895730.0,1172.0731910737577,37332.10958904111,36996.0,32633.0,50183.0,5450488.0,3083.1303217689106,-0.8310024635990793,-281.35964254231277,-0.8133678878686368,-105.54102228277148,-0.1196686569899269,0.10745554765898736,2.9935931517634433,1.6476659919320802,0.5629494313494865,1.8168689324303569,13.48611741564713,21.846747484067663,0.3550775566021493,0.769028871391075
ID357675,357675,2,194.0,102.3685626866162,27.483557904594925,0.0,5.0,5,2.3719216211749474,1,,33306.91282051281,32798.0,32353.0,37681.0,6494848.0,914.0247902014629,38319.55897435897,37108.0,32654.0,55436.0,7472314.0,4639.201016612132,-0.8270097049242581,-348.41373535644885,-0.8040654391635773,-67.79343731677959,-0.01135903907115591,0.05154011296565236,3.2452769604714087,1.811571313144914,0.925613019530429,1.7914155169732517,17.674638524261095,26.26928512065961,0.32185769444991075,0.7573964497041424
